OCEAN,SAMPLEID,LATITUDE,LONGITUDE,SIO2,TIO2,AL2O3,FE2O3,FE2O3T,FEO,FEOT,FEO_TOTAL,MGO,CAO,NA2O,K2O,P2O5,MNO
Atlantic,ODP0149-0897D-024R-001/049-055,40.84,-12.48,33.64,0.03,2.05,3.99,,3.34,,,40.16,0.18,0.10,0.15,0.08,0.10
Atlantic,ODP0149-0897D-024R-003/102-108,40.84,-12.48,,,,,,,6.95,6.95,,,,,,
Atlantic,ODP0149-0897D-024R-003/102-108,40.84,-12.48,,,,,,,,,,,,,,
Atlantic,ODP0149-0897D-024R-003/102-108,40.84,-12.48,33.21,0.01,0.19,4.40,,2.99,,,41.55,0.15,0.05,0.09,0.11,0.10
Atlantic,ODP0149-0897D-024R-004/036-042,40.84,-12.48,,,,,,,7.02,7.02,,,,,,
Atlantic,ODP0149-0897D-024R-004/036-042,40.84,-12.48,,,,,,,,,,,,,,
Atlantic,ODP0149-0897D-024R-004/036-042,40.84,-12.48,32.82,0.01,0.64,4.35,,3.10,,,41.48,0.15,0.07,,0.11,0.11
Atlantic,ODP0149-0897D-025R-001/042-047,40.84,-12.48,,,,,,,6.29,6.29,,,,,,
Atlantic,ODP0149-0897D-025R-001/042-047,40.84,-12.48,,,,,,,,,,,,,,
Atlantic,ODP0149-0897D-025R-001/042-047,40.84,-12.48,34.61,0.01,0.52,3.26,,3.35,,,41.00,0.17,0.10,0.06,0.10,0.10
Atlantic,ODP0149-0897D-025R-002/104-110,40.84,-12.48,,,,,,,6.20,6.20,,,,,,
Atlantic,ODP0149-0897D-025R-002/104-110,40.84,-12.48,,,,,,,,,,,,,,
Atlantic,ODP0149-0897D-025R-002/104-110,40.84,-12.48,34.43,0.01,0.53,3.61,,2.95,,,41.21,0.20,0.03,,0.11,0.10
Atlantic,ODP0149-0897D-025R-004/128-134,40.84,-12.48,,,,,,,6.18,6.18,,,,,,
Atlantic,ODP0149-0897D-025R-004/128-134,40.84,-12.48,,,,,,,,,,,,,,
Atlantic,ODP0149-0897D-025R-004/128-134,40.84,-12.48,34.56,0.01,0.67,2.81,,3.65,,,41.26,0.23,0.03,0.13,0.10,0.10
Atlantic,ODP0149-0897D-025R-005/089-095,40.84,-12.48,,,,,,,5.95,5.95,,,,,,
Atlantic,ODP0149-0897D-025R-005/089-095,40.84,-12.48,,,,,,,,,,,,,,
Atlantic,ODP0149-0897D-025R-005/089-095,40.84,-12.48,34.67,,0.45,2.76,,3.46,,,41.53,0.20,0.02,,0.10,0.09
Atlantic,KNO0054-ST039-D019,18.82,-81.55,,,,,,,,,,,,,,
Atlantic,KNO0054-ST039-D025,18.82,-81.55,,,,,,,,,,,,,,
Atlantic,KNO0054-ST039-D026,18.82,-81.55,,,,,,,,,,,,,,
Atlantic,KNO0054-ST040-D001A,18.03,-81.77,,,,,,,,,,,,,,
Atlantic,KNO0054-ST040-D023,18.03,-81.77,,,,,,,,,,,,,,
Atlantic,KNO0054-ST040-D008,18.03,-81.77,,,,,,,,,,,,,,
Atlantic,KNO0054-ST046-D112,18.00,-81.76,,,,,,,,,,,,,,
Atlantic,KNO0054-ST046-D067,18.00,-81.76,,,,,,,,,,,,,,
Atlantic,KNO0054-ST046-00U,18.00,-81.76,,,,,,,,,,,,,,
Atlantic,KNO0054-ST051-D003,18.12,-81.72,,,,,,,,,,,,,,
Atlantic,KNO0054-ST051-D059,18.12,-81.72,,,,,,,,,,,,,,
Atlantic,KNO0054-ST051-00U,18.12,-81.72,,,,,,,,,,,,,,
Atlantic,KNO0054-ST052-D016,18.12,-81.77,,,,,,,,,,,,,,
Atlantic,KNO0054-ST052-D026,18.12,-81.77,,,,,,,,,,,,,,
Atlantic,KNO0054-ST052-D030,18.12,-81.77,,,,,,,,,,,,,,
Atlantic,KNO0054-ST062-D028,18.58,-81.72,,,,,,,,,,,,,,
Atlantic,KNO0054-ST062-D006,18.58,-81.72,,,,,,,,,,,,,,
Atlantic,KNO0054-ST063-D012,18.58,-81.72,,,,,,,,,,,,,,
Atlantic,KNO0054-ST063-D064,18.58,-81.72,,,,,,,,,,,,,,
Atlantic,KNO0054-ST063-D008,18.58,-81.72,,,,,,,,,,,,,,
Atlantic,ODP0304-1309B-011R-001/100-104,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309B-011R-002/088-090,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309D-010R-001/107-111,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309D-023R-002/000-004,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309D-031R-001/025-028,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309D-031R-002/011-017,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309D-060R-002/040-047,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309D-064R-002/082-087,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309D-066R-003/033-036,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0305-1309D-136R-002/004-014,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0305-1309D-140R-002/011-019,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,PETDB-2949-RD40,19.35,-70.18,,,,,,,,,,,,,,
Atlantic,PETDB-2949-RD40,19.35,-70.18,,,,,,,,,,,,,,
Atlantic,PETDB-2949-RD40,19.35,-70.18,,,,,,,,,,,,,,
Atlantic,PETDB-2949-RD40,19.35,-70.18,41.93,0.11,7.25,,13.87,,,13.87,25.79,8.45,0.16,0.02,0.02,0.20
Atlantic,PETDB-2949-RD50,19.36,-70.18,,,8.20,,,,,,,,,,,
Atlantic,PETDB-2949-RD51,19.36,-70.18,,,7.46,,,,,,,,,,,
Atlantic,PETDB-2949-RD57,19.35,-70.18,,,1.63,,,,,,,,,,,
Atlantic,PETDB-2949-RD59,19.36,-70.18,,,1.06,,,,,,,,,,,
Atlantic,PETDB-2949-RD613B,19.36,-70.18,,,13.00,,,,,,,,,,,
Atlantic,PETDB-2949-RD62,19.36,-70.18,,,13.40,,,,,,,,,,,
Atlantic,PETDB-2949-RD63,19.36,-70.18,,,,,,,,,,,,,,
Atlantic,PETDB-2949-RD63,19.36,-70.18,,,,,,,,,,,,,,
Atlantic,PETDB-2949-RD63,19.36,-70.18,,,,,,,,,,,,,,
Atlantic,PETDB-2949-RD63,19.36,-70.18,42.14,0.12,6.86,,14.02,,,14.02,25.08,8.64,0.16,0.02,0.02,0.20
Atlantic,ODP0109-0670A-002D-001W,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-002D-001W,23.17,-45.32,37.21,0.02,1.23,8.02,,,,8.02,38.23,0.14,0.03,,,0.09
Atlantic,ODP0109-0670A-005R-002W,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-005R-002W,23.17,-45.32,37.99,0.03,1.77,7.99,,,,7.99,37.61,0.92,0.01,0.01,,0.12
Atlantic,ODP0109-0670A-006R-001W,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-006R-001W,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-006R-001W,23.17,-45.32,37.51,0.03,1.38,7.95,,,,7.95,37.89,1.43,0.02,,,0.11
Atlantic,ODP0109-0670A-007R-001W,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-007R-001W,23.17,-45.32,38.59,0.03,1.40,7.34,,,,7.34,37.63,0.03,0.07,0.01,,0.10
Atlantic,ODP0109-0670A-007R-001W,23.17,-45.32,,,,,,,,,,,,,,
Atlantic,ODP0109-0670A-007R-001W,23.17,-45.32,38.53,0.03,1.40,7.31,,,,7.31,37.73,0.03,0.06,0.01,,0.10
Atlantic,ODP0153-0920B-010R-003W,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-010R-003W,23.34,-45.02,40.36,0.03,1.76,7.98,,,,7.98,37.57,0.66,,,,0.12
Atlantic,ODP0153-0920B-012R-002W,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-012R-002W,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-012R-002W,23.34,-45.02,39.11,0.02,1.73,8.05,,,,8.05,37.06,1.51,,,,0.12
Atlantic,ODP0153-0920B-003R-001W,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-003R-001W,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920B-003R-001W,23.34,-45.02,38.12,0.02,1.43,8.46,,,,8.46,37.16,0.32,0.07,,,0.14
Atlantic,ODP0153-0920D-014R-004W,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-014R-004W,23.34,-45.02,40.31,0.03,1.86,7.80,,,,7.80,37.03,1.54,0.02,0.01,,0.12
Atlantic,ODP0153-0920D-022R-002W,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-022R-002W,23.34,-45.02,38.64,0.03,1.60,8.35,,,,8.35,37.88,1.25,,0.01,,0.11
Atlantic,ODP0153-0920D-005R-004W,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-005R-004W,23.34,-45.02,,,,,,,,,,,,,,
Atlantic,ODP0153-0920D-005R-004W,23.34,-45.02,39.32,0.02,1.65,8.14,,,,8.14,37.18,0.06,0.10,0.01,,0.11
Atlantic,ODP0209-1268A-008R-002W,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-008R-002W,14.85,-45.08,,,,,,,,,,,,,,
Atlantic,ODP0209-1268A-008R-002W,14.85,-45.08,43.61,0.01,0.85,6.72,,,,6.72,35.85,0.02,0.07,0.01,,0.12
Atlantic,ODP0209-1270A-001R-001W,14.72,-44.89,,,,,,,,,,,,,,
Atlantic,ODP0209-1270A-001R-001W,14.72,-44.89,,,,,,,,,,,,,,
Atlantic,ODP0209-1270A-001R-001W,14.72,-44.89,38.29,0.01,0.75,9.66,,,,9.66,37.60,0.03,0.00,,,0.05
Atlantic,ODP0209-1270D-004R-001W,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-004R-001W,14.72,-44.88,,,,,,,,,,,,,,
Atlantic,ODP0209-1270D-004R-001W,14.72,-44.88,38.55,0.14,1.88,8.66,,,,8.66,36.55,0.12,0.06,0.01,0.04,0.12
Atlantic,ODP0209-1271B-009R-001W,15.04,-44.95,,,,,,,,,,,,,,
Atlantic,ODP0209-1271B-009R-001W,15.04,-44.95,40.16,0.02,0.79,8.15,,,,8.15,36.75,0.03,0.10,,,0.07
Atlantic,ODP0209-1272A-024R-001W,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-024R-001W,15.09,-44.97,37.24,0.01,0.99,7.10,,,,7.10,37.75,0.04,0.06,,,0.10
Atlantic,ODP0209-1272A-026R-001W,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-026R-001W,15.09,-44.97,37.22,0.01,0.85,7.43,,,,7.43,38.34,0.08,,,,0.11
Atlantic,ODP0209-1272A-027R-001W,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-027R-001W,15.09,-44.97,,,,,,,,,,,,,,
Atlantic,ODP0209-1272A-027R-001W,15.09,-44.97,36.94,0.01,0.80,7.48,,,,7.48,38.03,0.09,0.02,,,0.09
Atlantic,ODP0209-1274A-012R-002W,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-012R-002W,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-012R-002W,15.65,-46.68,37.51,0.02,1.07,7.34,,,,7.34,38.09,0.54,0.04,,,0.11
Atlantic,ODP0209-1274A-001R-001W,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-001R-001W,15.65,-46.68,40.06,0.02,1.39,7.55,,,,7.55,38.60,0.75,0.01,0.01,,0.10
Atlantic,ODP0209-1274A-005R-002W,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-005R-002W,15.65,-46.68,,,,,,,,,,,,,,
Atlantic,ODP0209-1274A-005R-002W,15.65,-46.68,37.65,0.01,0.96,7.51,,,,7.51,38.76,0.37,,,,0.11
Atlantic,ODP0304-1309B-011R-001W,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309B-011R-001W,30.17,-42.12,39.86,0.04,1.21,8.80,,,,8.80,37.56,0.39,0.28,0.01,,0.09
Atlantic,ODP0304-1309B-011R-001W,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309B-011R-001W,30.17,-42.12,39.98,0.04,1.16,8.81,,,,8.81,37.45,0.39,0.30,0.01,,0.09
Atlantic,ODP0304-1309B-011R-001W,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309B-011R-002W,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309B-011R-002W,30.17,-42.12,45.91,0.12,5.32,5.12,,,,5.12,30.32,3.39,0.19,0.01,,0.16
Atlantic,ODP0304-1309D-031R-003W,30.17,-42.12,,,,,,,,,,,,,,
Atlantic,ODP0304-1309D-031R-003W,30.17,-42.12,45.18,0.13,16.98,7.06,,,,7.06,14.58,10.68,1.25,0.02,0.01,0.08
Atlantic,DSDP045-0395-018-001/112,22.76,-46.08,,,,,,,,,,,,,,
Atlantic,DSDP045-0395-018-001/112,22.76,-46.08,40.79,0.02,1.00,9.13,,,,9.13,39.95,0.69,0.01,,0.03,0.09
Atlantic,DSDP045-0395-018-001/044,22.76,-46.08,,,,,,,,,,,,,,
Atlantic,DSDP045-0395-018-001/044,22.76,-46.08,41.58,0.03,1.37,8.93,,,,8.93,38.05,0.96,0.05,0.01,,0.16
Atlantic,DSDP045-0395-018-001/044,22.76,-46.08,,,,,,,,,,,,,,
Atlantic,DSDP045-0395-018-001/044,22.76,-46.08,40.67,0.02,1.10,9.46,,,,9.46,39.40,0.91,,,,0.10
Atlantic,DSDP045-0395-018-002/071,22.76,-46.08,,,,,,,,,,,,,,
Atlantic,DSDP045-0395-018-002/071,22.76,-46.08,,,,,,,,,,,,,,
Atlantic,DSDP045-0395-018-002/071,22.76,-46.08,38.87,0.02,0.93,8.56,,,,8.56,37.49,0.66,0.08,0.01,,0.11
Atlantic,DSDP045-0395A-004-002,22.76,-46.08,,,,,,,,,,,,,,
Atlantic,DSDP045-0395A-004-002,22.76,-46.08,38.58,0.04,1.63,7.47,,,,7.47,37.36,0.03,0.03,0.01,,0.08
Atlantic,DSDP082-0556-013R-001,38.94,-34.69,,,,,,,,,,,,,,
Atlantic,DSDP082-0556-013R-001,38.94,-34.69,40.03,0.01,1.03,8.89,,,,8.89,36.26,0.19,0.07,0.01,,0.14
Atlantic,DSDP082-0556-014R-001,38.94,-34.69,,,,,,,,,,,,,,
Atlantic,DSDP082-0556-014R-001,38.94,-34.69,,,,,,,,,,,,,,
Atlantic,DSDP082-0556-014R-001,38.94,-34.69,37.67,0.04,1.52,8.27,,,,8.27,33.41,3.88,0.02,0.01,,0.13
Atlantic,MET41/2-124,-0.71,-12.66,,,,,,,,,,,,,,
Atlantic,MET41/2-124,-0.71,-12.66,,,,,,,,,,,,,,
Atlantic,MET41/2-124,-0.71,-12.66,39.78,0.03,1.68,9.11,,,,9.11,35.92,0.50,0.01,0.01,,0.15
Atlantic,MET41/2-124,-0.71,-12.66,,,,,,,,,,,,,,
Atlantic,MET41/2-124,-0.71,-12.66,,,,,,,,,,,,,,
Atlantic,MET41/2-124,-0.71,-12.66,39.63,0.03,1.75,9.34,,,,9.34,35.18,0.81,0.01,0.01,,0.12
Arctic,HLY0102-070-056,86.80,64.80,,,,,,,,,,,,,,
Arctic,HLY0102-070-056,86.80,64.80,,,2.07,,,,,,,,,,,
Arctic,HLY0102-070-073,86.80,64.80,,,,,,,,,,,,,,
Arctic,HLY0102-070-073,86.80,64.80,,,2.62,,,,,,,,,,,
Arctic,HLY0102-070-091,86.80,64.80,,,,,,,,,,,,,,
Arctic,HLY0102-070-091,86.80,64.80,,,3.11,,,,,,,,,,,
Arctic,POLARK20-2-238-011,84.65,4.21,,,,,,,,,,,,,,
Arctic,POLARK20-2-238-011,84.65,4.21,,,2.38,,,,,,,,,,,
Arctic,POLARK20-2-238-011,84.65,4.21,,,,,,,,,,,,,,
Arctic,POLARK20-2-238-011,84.65,4.21,,,2.59,,,,,,,,,,,
Arctic,POLARK20-2-238-018,84.65,4.21,,,2.51,,,,,,,,,,,
Arctic,POLARK20-2-238-002,84.65,4.21,,,1.90,,,,,,,,,,,
Arctic,POLARK20-2-238-022,84.65,4.21,,,1.57,,,,,,,,,,,
Arctic,POLARK20-2-238-022,84.65,4.21,,,,,,,,,,,,,,
Arctic,POLARK20-2-238-022,84.65,4.21,,,1.58,,,,,,,,,,,
Arctic,POLARK20-2-238-035,84.65,4.21,,,2.25,,,,,,,,,,,
Arctic,POLARK20-2-238-039,84.65,4.21,,,2.21,,,,,,,,,,,
Arctic,POLARK20-2-238-039,84.65,4.21,,,,,,,,,,,,,,
Arctic,POLARK20-2-238-039,84.65,4.21,,,2.30,,,,,,,,,,,
Arctic,POLARK20-2-238-004,84.65,4.21,,,,,,,,,,,,,,
Arctic,POLARK20-2-238-004,84.65,4.21,,,2.51,,,,,,,,,,,
Arctic,POLARK20-2-238-004,84.65,4.21,,,2.15,,,,,,,,,,,
Arctic,POLARK20-2-238-049,84.65,4.21,,,,,,,,,,,,,,
Arctic,POLARK20-2-238-049,84.65,4.21,,,2.42,,,,,,,,,,,
Arctic,POLARK20-2-238-049,84.65,4.21,,,,,,,,,,,,,,
Arctic,POLARK20-2-238-049,84.65,4.21,,,2.16,,,,,,,,,,,
Arctic,POLARK20-2-238-005,84.65,4.21,,,3.04,,,,,,,,,,,
Arctic,POLARK20-2-238-007,84.65,4.21,,,2.54,,,,,,,,,,,
Arctic,POLARK20-2-238-009,84.65,4.21,,,2.60,,,,,,,,,,,
Arctic,END0026-026,79.38,2.65,,,,,,,,,,,,,,
Arctic,END0026-026,79.38,2.65,,,,,,,,,,,,,,
Arctic,POLARK20-2-249-067,82.32,-4.74,,,,,,,,,,,,,,
Arctic,POLARK20-2-249-067,82.32,-4.74,,,,,,,,,,,,,,
Arctic,POLARK20-2-249-067,82.32,-4.74,37.94,0.04,2.27,8.14,,,,8.14,30.89,5.36,0.41,0.01,0.08,0.12
Arctic,POLARK20-2-250-011,82.26,-5.01,,,,,,,,,,,,,,
Arctic,POLARK20-2-250-011,82.26,-5.01,38.11,0.03,0.87,6.24,,,,6.24,37.12,3.03,0.08,,0.01,0.12
Arctic,POLARK20-2-250-012,82.26,-5.01,,,,,,,,,,,,,,
Arctic,POLARK20-2-250-012,82.26,-5.01,39.60,0.07,3.56,6.89,,,,6.89,34.64,2.40,0.10,0.01,0.02,0.09
Arctic,POLARK20-2-250-013,82.26,-5.01,,,,,,,,,,,,,,
Arctic,POLARK20-2-250-013,82.26,-5.01,39.90,0.03,1.51,6.98,,,,6.98,37.74,0.10,0.07,0.02,0.01,0.09
Arctic,POLARK20-2-250-014,82.26,-5.01,,,,,,,,,,,,,,
Arctic,POLARK20-2-250-014,82.26,-5.01,38.77,0.01,0.75,6.26,,,,6.26,38.52,0.40,0.08,,0.01,0.09
Arctic,POLARK20-2-250-015,82.26,-5.01,,,,,,,,,,,,,,
Arctic,POLARK20-2-250-015,82.26,-5.01,40.46,0.03,1.83,6.99,,,,6.99,37.43,0.96,0.08,,0.01,0.12
Arctic,POLARK20-2-250-016,82.26,-5.01,,,,,,,,,,,,,,
Arctic,POLARK20-2-250-016,82.26,-5.01,39.94,0.05,2.26,6.87,,,,6.87,36.18,1.84,0.10,0.01,0.01,0.11
Arctic,POLARK20-2-251-044,82.17,-4.76,,,,,,,,,,,,,,
Arctic,POLARK20-2-251-044,82.17,-4.76,40.69,0.03,1.75,7.23,,,,7.23,37.08,1.07,0.09,0.01,0.01,0.11
Arctic,POLARK20-2-251-047,82.17,-4.76,,,,,,,,,,,,,,
Arctic,POLARK20-2-251-047,82.17,-4.76,39.23,0.04,1.92,7.58,,,,7.58,34.61,3.54,0.13,,0.02,0.10
Arctic,POLARK20-2-251-057,82.17,-4.76,,,,,,,,,,,,,,
Arctic,POLARK20-2-251-057,82.17,-4.76,38.05,0.04,1.96,7.57,,,,7.57,34.31,3.27,0.13,,0.03,0.11
Arctic,POLARK20-2-251-057,82.17,-4.76,39.63,0.04,1.47,6.87,,,,6.87,37.38,0.88,0.10,,0.02,0.09
Arctic,POLARK20-2-251-059,82.17,-4.76,,,,,,,,,,,,,,
Arctic,POLARK20-2-251-059,82.17,-4.76,39.05,0.03,1.62,6.78,,,,6.78,36.00,2.21,0.09,,0.02,0.10
Arctic,POLARK20-2-252-011,82.12,-5.15,,,,,,,,,,,,,,
Arctic,POLARK20-2-252-011,82.12,-5.15,,,,,,,,,,,,,,
Arctic,POLARK20-2-252-011,82.12,-5.15,36.21,0.03,1.70,6.10,,,,6.10,32.09,6.79,0.19,0.01,0.02,0.09
Arctic,POLARK20-2-252-011,82.12,-5.15,,,,,,,,,,,,,,
Arctic,POLARK20-2-252-011,82.12,-5.15,36.74,0.02,1.60,6.33,,,,6.33,32.21,6.83,0.19,0.01,0.02,0.09
Arctic,POLARK20-2-252-009,82.12,-5.15,,,,,,,,,,,,,,
Arctic,POLARK20-2-252-009,82.12,-5.15,36.82,0.04,1.98,7.73,,,,7.73,31.46,6.66,0.24,0.01,0.06,0.12
Arctic,POLARK20-2-253-036,82.01,-4.68,,,,,,,,,,,,,,
Arctic,POLARK20-2-253-036,82.01,-4.68,36.08,0.02,1.01,6.44,,,,6.44,36.08,2.40,0.12,0.01,0.01,0.08
Arctic,POLARK20-2-253-037,82.01,-4.68,,,,,,,,,,,,,,
Arctic,POLARK20-2-253-037,82.01,-4.68,34.38,0.02,0.92,5.78,,,,5.78,32.75,5.41,0.23,0.01,0.02,0.07
Arctic,POLARK20-2-253-038,82.01,-4.68,,,,,,,,,,,,,,
Arctic,POLARK20-2-253-038,82.01,-4.68,34.90,0.02,1.04,6.64,,,,6.64,33.59,5.07,0.11,0.01,0.01,0.09
Arctic,POLARK20-2-253-038,82.01,-4.68,,,,,,,,,,,,,,
Arctic,POLARK20-2-253-038,82.01,-4.68,35.91,,1.02,6.72,,,,6.72,33.79,4.98,0.21,0.01,0.03,0.09
Arctic,POLARK20-2-253-038,82.01,-4.68,,,,,,,,,,,,,,
Arctic,POLARK20-2-253-038,82.01,-4.68,,,,,,,,,,,,,,
Arctic,POLARK20-2-253-038,82.01,-4.68,36.11,0.02,0.93,6.27,,,,6.27,34.59,3.21,0.21,0.01,0.02,0.07
Arctic,POLARK20-2-253-040,82.01,-4.68,,,,,,,,,,,,,,
Arctic,POLARK20-2-253-040,82.01,-4.68,,,,,,,,,,,,,,
Arctic,POLARK20-2-253-040,82.01,-4.68,36.99,0.02,1.16,6.94,,,,6.94,34.36,3.97,0.11,0.01,0.03,0.10
Arctic,POLARK20-2-253-040,82.01,-4.68,,,,,,,,,,,,,,
Arctic,POLARK20-2-253-040,82.01,-4.68,36.26,0.02,1.09,6.72,,,,6.72,33.75,4.70,0.13,0.01,0.01,0.10
Arctic,POLARK20-2-254-011,81.73,-5.57,,,,,,,,,,,,,,
Arctic,POLARK20-2-254-011,81.73,-5.57,,,,,,,,,,,,,,
Arctic,POLARK20-2-254-011,81.73,-5.57,39.78,0.23,2.57,8.76,,,,8.76,32.63,3.13,0.28,0.02,0.09,0.17
Arctic,POLARK20-2-254-012,81.73,-5.57,,,,,,,,,,,,,,
Arctic,POLARK20-2-254-012,81.73,-5.57,,,,,,,,,,,,,,
Arctic,POLARK20-2-254-012,81.73,-5.57,39.25,0.04,1.98,7.53,,,,7.53,35.79,0.85,0.13,0.01,0.03,0.11
Arctic,POLARK20-2-254-006,81.73,-5.57,,,,,,,,,,,,,,
Arctic,POLARK20-2-254-006,81.73,-5.57,38.60,0.03,1.14,7.64,,,,7.64,38.54,0.05,0.06,0.01,0.02,0.09
Arctic,POLARK20-2-254-006,81.73,-5.57,,,,,,,,,,,,,,
Arctic,POLARK20-2-255-010,81.66,-3.91,,,,,,,,,,,,,,
Arctic,POLARK20-2-255-010,81.66,-3.91,42.94,0.03,6.57,0.10,,,,0.10,34.19,1.03,0.21,0.05,0.02,0.10
Arctic,POLARK20-2-255-011,81.66,-3.91,,,,,,,,,,,,,,
Arctic,POLARK20-2-255-011,81.66,-3.91,,,,,,,,,,,,,,
Arctic,POLARK20-2-255-011,81.66,-3.91,41.91,0.06,2.45,7.17,,,,7.17,34.31,0.56,0.19,0.03,0.02,0.20
Arctic,POLARK20-2-255-002,81.66,-3.91,,,,,,,,,,,,,,
Arctic,POLARK20-2-255-002,81.66,-3.91,,,,,,,,,,,,,,
Arctic,POLARK20-2-255-002,81.66,-3.91,42.03,0.04,1.78,6.43,,,,6.43,35.20,0.62,0.20,0.06,0.02,0.11
Arctic,POLARK20-2-255-006,81.66,-3.91,,,,,,,,,,,,,,
Arctic,POLARK20-2-255-006,81.66,-3.91,,,,,,,,,,,,,,
Arctic,POLARK20-2-255-006,81.66,-3.91,41.64,0.08,2.42,7.14,,,,7.14,33.87,0.42,0.27,0.04,0.01,0.16
Arctic,POLARK20-2-255-007,81.66,-3.91,,,,,,,,,,,,,,
Arctic,POLARK20-2-255-007,81.66,-3.91,,,,,,,,,,,,,,
Arctic,POLARK20-2-255-007,81.66,-3.91,42.94,0.03,2.00,6.57,,,,6.57,34.19,1.03,0.21,0.05,0.02,0.10
Arctic,POLARK20-2-255-008,81.66,-3.91,,,,,,,,,,,,,,
Arctic,POLARK20-2-255-008,81.66,-3.91,,,,,,,,,,,,,,
Arctic,POLARK20-2-255-008,81.66,-3.91,38.09,0.02,1.15,7.41,,,,7.41,36.57,2.40,0.13,0.01,0.02,0.10
Arctic,POLARK20-2-257-006,81.41,-2.95,,,,,,,,,,,,,,
Arctic,POLARK20-2-257-006,81.41,-2.95,,,,,,,,,,,,,,
Arctic,POLARK20-2-257-006,81.41,-2.95,39.48,0.04,1.90,7.64,,,,7.64,35.38,2.04,0.16,0.01,0.03,0.13
Arctic,POLARK20-2-257-008,81.41,-2.95,,,,,,,,,,,,,,
Arctic,POLARK20-2-257-008,81.41,-2.95,,,,,,,,,,,,,,
Arctic,POLARK20-2-257-008,81.41,-2.95,38.88,0.01,0.98,7.07,,,,7.07,37.54,1.07,0.14,,0.03,0.14
Indian,ISL1176-058-034,-54.07,6.40,46.22,0.04,2.42,,,,8.61,8.61,40.25,2.23,0.08,0.01,0.03,0.11
Indian,ISL1176-058-034,-54.07,6.40,,,,,,,,,,,,,,
Indian,MELPROT-5-015-090,-47.70,32.15,47.42,0.06,2.67,,,,8.54,8.54,37.73,3.18,0.23,0.03,0.02,0.11
Indian,MELPROT-5-015-090,-47.70,32.15,,,,,,,,,,,,,,
Indian,MELPROT-5-019-002,-46.51,33.83,,,,,,,,,,,,,,
Indian,MELPROT-5-019-002,-46.51,33.83,,,,,,,,,,,,,,
Indian,MELPROT-5-038-001,-39.79,45.99,45.04,0.02,1.85,,,,8.05,8.05,43.03,1.86,0.02,0.00,0.01,0.12
Indian,MELPROT-5-038-001,-39.79,45.99,,,,,,,,,,,,,,
Indian,MELPROT-5-039-006,-39.85,46.29,45.88,0.01,1.32,,,,8.00,8.00,44.56,0.01,0.08,0.01,0.03,0.09
Indian,MELPROT-5-039-006,-39.85,46.29,,,,,,,,,,,,,,
Indian,CON2709-006-003,-31.92,57.18,45.39,0.09,2.63,,,,8.77,8.77,39.80,3.40,0.40,0.05,0.06,0.13
